DATE,vwretd,ewretx,totval,usdcnt
19280118,-0.003113,-0.005131,40515436.10,588
19280119,0.005912,0.005513,40740908.00,588
19280120,0.005865,0.007584,40981614.30,589
19280121,0.002138,0.003838,41035752.60,588
19280123,0.006384,0.007564,41315411.90,585
19280124,0.002982,0.005747,41434887.70,589
19280125,-0.010470,-0.012153,40914017.60,586
19280126,0.005409,0.007774,41307356.20,585
19280127,0.002766,0.001345,41455156.20,591
19280128,-0.004908,-0.002149,41205153.60,590
19280130,-0.004177,-0.006325,41083189.20,590
19280131,0.003349,0.008000,41155932.80,593
19280201,-0.002421,-0.001221,41066530.10,591
19280202,0.004489,0.005797,41078080.10,589
19280203,-0.011326,-0.012570,40612586.70,590
19280204,0.000569,-0.001871,40627043.50,590
19280206,0.002212,0.004811,40778934.10,587
19280207,-0.002863,-0.007334,40640745.30,589
19280208,0.000855,-0.003165,40727264.10,592
19280209,0.004652,0.004434,40934111.20,591
19280210,-0.000732,-0.002279,40898513.60,589
19280211,0.000079,0.002725,41025142.50,586
19280214,-0.003737,-0.000971,40832164.20,588
19280215,-0.002669,-0.003896,40721633.80,590
19280216,-0.003044,-0.004840,40621200.20,592
19280217,-0.016637,-0.021274,39834431.60,591
19280218,-0.004710,-0.008947,39629795.10,591
19280220,-0.001550,0.001858,39589591.40,591
19280221,0.010674,0.013206,39408253.60,589
19280223,0.002263,0.003193,39958426.80,585
19280224,0.003456,0.002114,40038773.60,586
19280225,0.001427,0.003409,40234615.00,589
19280227,-0.004749,-0.004106,39829264.80,588
19280228,0.003797,0.004597,40109979.50,587
19280229,0.005795,0.006438,40298678.60,588
19280301,0.002654,0.002890,40554452.10,589
19280302,0.000894,-0.000547,40521330.40,591
19280303,0.004935,0.003747,40711732.60,590
19280305,0.006794,0.004292,40994455.10,590
19280306,0.004082,0.004165,41245352.00,591
19280307,-0.004275,-0.003727,41053548.20,590
19280308,0.004230,0.003614,41196079.70,589
19280309,0.012292,0.008111,41731572.20,589
19280310,-0.002402,-0.004764,41377714.90,587
19280312,0.004517,0.001869,41502056.20,586
19280313,-0.003056,-0.001930,41273472.90,588
19280314,0.001169,0.002023,41394739.00,585
19280315,0.007532,0.006561,41744645.70,586
19280316,0.009515,0.005505,42215262.10,586
19280317,0.002098,0.002912,42286030.60,587
19280319,0.001118,0.005148,42413299.30,586
19280320,0.004117,0.004692,42477971.20,589
19280321,0.008854,0.008506,42806629.00,586
19280322,-0.003593,-0.006397,42724809.10,586
19280323,0.007389,0.002016,42947708.00,587
19280324,0.000738,-0.000576,43068461.40,586
19280326,0.009496,0.005864,43539246.20,586
19280327,-0.003342,0.000880,43211224.40,587
19280328,0.000303,0.004019,43224319.20,588
19280329,0.002111,0.004308,43297687.00,584
19280330,0.014955,0.011913,44290310.10,585
19280331,-0.005599,-0.002943,43946023.20,587
19280402,-0.008753,-0.002230,43467754.50,585
19280403,0.006229,0.005879,43813102.10,586
19280404,-0.000705,0.002383,43826305.00,587
19280405,0.011316,0.009691,44285245.00,586
19280409,0.003301,0.008828,44342932.80,584
19280410,-0.007219,-0.005276,44099078.10,585
19280411,0.014175,0.016743,44742999.40,587
19280412,-0.002553,0.000758,44461066.60,584
19280413,0.014131,0.012707,45081927.90,584
19280414,-0.004321,-0.001142,44836443.10,583
19280416,0.005194,0.003496,45269329.60,584
19280417,-0.006457,-0.003966,44972234.80,586
19280418,0.000282,0.001161,45025472.40,585
19280419,0.005792,0.010341,45281243.80,587
19280420,-0.013263,-0.013632,44632066.50,584
19280423,-0.007093,-0.005480,44370570.40,584
19280424,0.003693,0.001600,44491888.10,586
19280425,0.007670,0.012863,44767894.40,586
19280426,0.006678,0.009218,45164250.60,587
19280427,0.010414,0.013072,45531785.80,589
19280428,0.004732,0.004992,45733708.00,588
19280430,0.000612,0.001228,45761043.50,587
19280501,0.002736,0.003993,45972299.90,587
19280502,0.000862,0.003437,45930765.60,590
19280503,0.003946,0.002787,46135913.60,590
19280504,0.011722,0.006989,46670817.40,591
19280507,0.007422,0.008929,47015084.60,590
19280508,-0.005598,-0.003874,46722633.80,588
19280509,0.000536,0.001797,46675971.50,590
19280510,-0.001614,0.001764,46842060.20,590
19280511,0.007845,0.010526,47264009.30,593
19280514,0.004929,0.013909,47565529.20,594
19280515,-0.000466,0.001877,47414609.30,594
19280516,-0.015153,-0.015098,46615129.20,591
19280517,0.004831,0.000595,46878705.10,592
19280518,-0.007061,-0.003207,46648996.90,593
19280521,-0.011446,-0.004988,45845185.00,591
19280522,-0.013771,-0.014559,45477594.20,590
19280523,0.017354,0.013987,46141241.00,592
19280524,0.005483,0.010187,46366700.80,593
19280525,0.002015,0.004302,46507094.90,593
19280528,-0.014659,-0.014214,45824959.40,590
19280529,0.008862,0.005035,46270926.60,592
19280531,0.009393,0.012285,46689799.90,594
19280601,0.003560,0.001246,46736645.20,594
19280602,0.006349,0.007643,47140925.40,587
19280604,-0.018371,-0.015947,46434346.50,587
19280605,0.002359,0.002600,46701475.90,591
19280606,-0.008392,-0.004967,45969404.00,591
19280607,-0.004847,-0.011191,45910503.40,590
19280608,-0.013824,-0.017204,45204812.90,590
19280609,-0.012971,-0.013772,44623662.30,592
19280611,-0.022928,-0.029570,43583366.20,590
19280612,-0.023077,-0.039996,42571360.10,589
19280613,0.031275,0.032728,44113039.60,592
19280614,0.009677,0.021343,44564537.90,592
19280615,-0.012490,-0.010536,43928167.80,593
19280616,-0.000032,-0.004066,43895918.90,595
19280618,-0.020095,-0.018568,42985339.70,594
19280619,-0.005895,-0.015423,42656162.20,590
19280620,0.013968,0.013138,43328038.60,591
19280621,0.001610,0.006344,43311793.00,591
19280622,-0.000237,0.002840,43348595.80,590
19280623,-0.006315,-0.005082,43135237.30,592
19280625,0.001093,-0.001930,43131022.10,592
19280626,0.010066,0.009266,43645040.10,592
19280627,0.010141,0.011510,44054451.20,592
19280628,0.008241,0.007519,44228062.20,587
19280629,0.004996,0.004318,44572732.60,588
19280630,0.001387,0.002825,44600923.60,592
19280702,-0.011703,-0.012957,44198501.30,591
19280703,0.016328,0.014458,44874581.40,594
19280705,0.009524,0.011322,45422868.00,592
19280706,-0.003032,-0.002095,45286242.40,594
19280707,0.002714,0.004842,45370592.60,592
19280709,0.000262,-0.000022,45432134.80,591
19280710,-0.002800,-0.004558,45211105.20,591
19280711,-0.023194,-0.023746,43997134.10,592
19280712,-0.006277,-0.008373,43923003.50,592
19280713,0.007097,0.007332,44233106.30,596
19280714,-0.000027,0.002521,44135532.90,594
19280716,-0.012227,-0.012368,43698527.90,592
19280717,0.004656,0.001995,43918547.40,598
19280718,0.009027,0.006496,44351145.20,599
19280719,-0.001525,0.002066,44171530.80,599
19280720,0.001170,0.001238,44167804.10,600
19280721,-0.002253,0.000107,44015704.90,595
19280723,0.006318,0.004558,44417456.90,595
19280724,0.000533,0.003183,44437612.80,599
19280725,0.004292,0.000727,44643417.40,598
19280726,0.002482,0.003031,44876001.40,597
19280727,0.007981,0.005042,45125613.70,599
19280728,0.002491,0.002099,45142916.80,594
19280730,-0.001258,-0.000588,45219382.60,596
19280731,-0.000816,-0.000096,45217671.80,601
19280801,0.002616,0.002265,45437433.70,601
19280802,-0.004354,-0.004341,45022311.20,600
19280803,0.002529,0.002311,45345664.20,600
19280804,0.002205,0.004097,45344131.20,597
19280806,0.007176,0.005045,45681929.10,595
19280807,-0.003511,-0.003042,45580427.80,600
19280808,-0.011027,-0.008681,45005925.10,597
19280809,0.001235,-0.001113,45124372.20,596
19280810,-0.001932,-0.002445,45016644.40,600
19280811,0.001330,0.003356,44979688.40,598
19280813,-0.000379,0.000457,45060723.80,597
19280814,-0.006299,-0.004451,44796354.90,600
19280815,0.013890,0.009016,45249225.10,600
19280816,0.008045,0.007961,45746087.20,599
19280817,0.002873,0.001018,45866400.00,600
19280818,0.003037,0.005094,45949990.40,601
19280820,0.002294,0.002240,46050536.30,600
19280821,0.009954,0.005602,46473182.20,598
19280822,0.001421,0.002724,46577024.00,600
19280823,0.000223,0.000263,46636975.10,598
19280824,0.013724,0.012392,47324201.60,600
19280825,0.002865,0.002597,47451101.90,599
19280827,-0.002901,-0.001201,47316270.50,600
19280828,0.006403,0.005202,47624433.40,600
19280829,0.002643,0.002587,47761908.50,599
19280830,0.003041,0.005037,47830682.90,601
19280831,0.011656,0.006749,48489919.60,604
19280901,0.002696,0.005991,48459947.60,600
19280904,0.004191,0.004692,48663121.80,599
19280905,0.004253,0.003996,48895240.10,602
19280906,-0.004042,-0.001874,48765735.10,603
19280907,0.006697,0.006527,49081246.90,604
19280908,-0.002959,-0.000557,48956249.80,601
19280910,-0.003392,-0.000640,48744186.50,601
19280911,0.006397,0.005058,49097819.50,602
19280912,0.003373,0.002717,49256155.90,603
19280913,-0.000683,-0.000149,49377666.50,604
19280914,0.001409,0.003990,49428806.80,607
19280915,0.005912,0.005721,49718324.10,607
19280917,0.005463,0.008933,49983923.90,607
19280918,-0.006810,-0.003457,49707410.30,606
19280919,-0.000386,0.000782,49756078.90,606
19280920,0.001632,0.004178,49649249.30,606
19280921,0.006726,0.005475,49890187.90,607
19280922,-0.002416,-0.000459,49690777.40,604
19280924,0.006423,0.004788,50076236.90,602
19280925,-0.000706,0.001032,50149867.80,605
19280926,-0.001149,-0.001473,50181672.90,607
19280927,-0.012055,-0.011946,49538212.00,608
19280928,0.000283,-0.003333,49530851.40,608
19280929,0.010406,0.009670,50127369.20,607
19281001,-0.000987,0.001109,50239075.40,610
19281002,-0.004182,-0.004343,49956278.40,609
19281003,-0.002533,-0.001287,49788697.40,609
19281004,0.002753,0.004624,50001549.80,610
19281005,-0.002406,-0.001350,49860346.20,611
19281006,-0.000284,0.000471,49846169.70,610
19281008,-0.003331,-0.003709,49671057.80,609
19281009,0.001346,-0.000175,49569268.90,607
19281010,0.009460,0.009877,50162366.10,605
19281011,0.003179,0.002784,50484383.50,609
19281013,0.005708,0.006504,50700915.90,613
19281015,0.003912,0.003272,51006967.40,613
19281016,0.003205,0.002813,51131370.20,614
19281017,0.003827,0.005268,51281214.20,612
19281018,0.003039,0.000807,51426858.20,612
19281019,0.005258,0.002988,51736563.20,612
19281020,-0.004473,-0.002646,51415296.60,612
19281022,-0.001018,0.000394,51260666.50,611
19281023,0.006643,0.005369,51519132.80,612
19281024,0.002229,0.003627,51540989.90,612
19281025,-0.002593,-0.000607,51373679.90,610
19281026,-0.011296,-0.012090,51232942.90,613
19281027,0.008681,0.007319,51588676.60,615
19281029,0.007181,0.008687,51905612.80,612
19281030,-0.010111,-0.011350,51423970.40,613
19281031,-0.004229,-0.006772,51252490.70,614
19281101,0.012843,0.010086,51880779.20,614
19281102,-0.001061,-0.000708,51914036.40,615
19281103,0.000509,-0.000004,51965188.50,614
19281105,0.011436,0.010965,52396952.90,613
19281107,0.011941,0.011481,53137184.80,613
19281108,-0.002479,-0.001368,53072151.20,613
19281109,0.007456,0.005554,53269887.60,616
19281110,0.008294,0.008877,53715043.60,612
19281112,0.003801,0.001619,53824148.20,614
19281113,0.000704,-0.001432,54052854.20,614
19281114,0.001214,0.001965,53980077.10,615
19281115,0.003510,0.001513,54350808.40,614
19281116,0.017687,0.013787,55159943.50,616
19281117,0.001018,-0.000151,55272345.80,618
19281119,0.001950,0.004139,55380160.20,619
19281120,0.011386,0.008529,56055352.70,620
19281121,-0.014958,-0.010628,55297848.10,624
19281122,0.014060,0.014977,56000311.40,623
19281123,0.003474,0.005420,56233031.60,622
19281126,0.005241,0.009731,56410787.30,622
19281127,0.003063,0.005236,56287136.60,622
19281128,0.010817,0.010178,57287176.60,619
19281130,0.003530,0.000065,57564519.20,617
19281201,-0.005813,-0.001872,57216097.40,618
19281203,-0.007217,-0.006349,56693156.60,615
19281204,0.002120,0.002282,56793833.90,616
19281205,-0.006547,-0.003030,56511318.60,622
19281206,-0.035292,-0.033100,54535144.70,623
19281207,-0.023348,-0.022434,53112552.20,625
19281208,-0.018891,-0.023906,52284000.60,625
19281210,0.016627,0.008735,52680558.90,622
19281211,0.022833,0.027878,54232136.60,622
19281212,-0.007558,-0.004045,53703531.60,623
19281213,-0.002961,-0.001092,53493254.40,620
19281214,0.002868,0.001171,53762495.70,621
19281215,-0.003655,-0.001775,53536035.40,623
19281217,-0.003704,-0.008101,53175328.80,621
19281218,0.010825,0.007751,53936958.70,617
19281219,0.012059,0.011630,54745450.40,622
19281220,0.003437,0.002160,54889856.90,619
19281221,0.010530,0.006146,55560745.20,621
19281222,0.001034,0.001570,55504050.70,624
19281224,0.008600,0.007499,55652898.30,622
19281226,-0.003042,-0.002009,55827250.30,620
19281227,0.006603,0.003210,56235098.90,619
19281228,0.013440,0.010177,57105141.40,625
19281229,0.002108,0.003160,56540525.20,622
19281231,0.013713,0.013763,59829707.90,621
19290102,0.015499,0.017200,60843046.60,628
19290103,0.001776,0.001533,60917905.60,631
19290104,0.000488,0.000877,60934952.80,629
19290105,-0.008781,-0.003975,60291074.40,626
19290107,-0.012838,-0.013957,59675561.00,622
19290108,-0.002283,-0.001450,59409086.40,624
19290109,0.012226,0.013478,60242281.10,626
19290110,0.002821,0.004332,60791814.10,626
19290111,-0.000647,0.001659,60468016.20,629
19290112,-0.002531,0.000235,60572521.10,629
19290114,0.003086,0.005331,60607738.70,629
19290115,-0.010058,-0.010222,60021616.30,627
19290116,0.009653,0.007548,60682034.70,626
19290117,0.007179,0.005510,61188361.30,629
19290118,0.002064,0.001253,61289572.60,629
19290119,0.002016,0.002540,61275650.10,627
19290121,0.001782,0.000576,61568498.60,626
19290122,0.006747,0.001040,61947267.90,629
19290123,0.005664,-0.000351,62231659.40,629
19290124,-0.007940,-0.007543,61701238.30,631
19290125,0.011631,0.005438,62450739.80,631
19290126,0.003195,0.001169,61738789.60,619
19290128,-0.003334,-0.001315,62505324.50,621
19290129,-0.001754,-0.003888,62522706.00,629
19290130,0.003056,-0.000419,62784743.80,630
19290131,0.013864,0.010970,63751694.90,632
19290201,0.006132,0.006786,64353544.50,631
19290202,0.000114,0.003265,64273640.10,635
19290204,-0.004495,0.002578,64016438.80,637
19290205,0.002352,0.002943,63338448.80,637
19290206,-0.008406,-0.006919,62783761.80,636
19290207,-0.029683,-0.027972,60844499.00,631
19290208,-0.009921,-0.011737,60229436.60,629
19290211,0.022852,0.019425,61601321.20,630
19290213,0.000893,0.003522,61513956.80,630
19290214,-0.005903,-0.007481,61404287.10,633
19290215,-0.016381,-0.014450,60158961.20,634
19290216,-0.013859,-0.016291,59472725.90,632
19290218,0.011507,0.008196,60244154.10,637
19290219,0.002224,0.008939,60346868.40,637
19290220,0.008836,0.009366,61041863.30,639
19290221,0.007876,0.005778,61544483.90,643
19290225,0.002598,0.003087,61563358.90,640
19290226,0.003955,0.003987,61546637.70,635
19290227,0.010568,0.009032,62462201.50,635
19290228,0.010269,0.008016,62941161.00,637
19290301,0.010819,0.008989,63672451.70,637
19290302,-0.002674,-0.002032,63389369.90,634
19290304,-0.009513,-0.008859,62615949.60,628
19290305,-0.006544,-0.006281,62640219.30,635
19290306,-0.015541,-0.018029,61483952.60,643
19290307,0.007766,0.005414,62248077.50,640
19290308,0.005734,0.005012,62537122.10,635
19290309,-0.000029,0.001330,62575045.90,637
19290311,-0.012946,-0.009253,61901387.90,639
19290312,0.002243,-0.001164,61942227.40,638
19290313,0.009913,0.007688,62691166.50,639
19290314,0.015554,0.011363,63747024.30,642
19290315,0.010539,0.007508,64353611.60,639
19290316,0.002649,0.003381,64496005.40,636
19290318,-0.004238,-0.002303,64255874.20,640
19290319,0.000304,-0.000276,64280366.30,641
19290320,0.000273,-0.001750,64150808.80,636
19290321,-0.004740,-0.004463,63955209.80,639
19290322,-0.011986,-0.011146,63326988.20,643
19290323,-0.009762,-0.008878,62688051.80,644
19290325,-0.030885,-0.033802,60571858.60,639
19290326,-0.012648,-0.028780,59778905.90,638
19290327,0.033070,0.036076,61559729.80,639
19290328,0.017354,0.020810,62898768.00,638
19290401,-0.022689,-0.019809,61377291.70,640
19290402,0.012023,0.011630,62306934.90,640
19290403,-0.010741,-0.005428,61725737.60,641
19290404,0.012006,0.009038,61905325.80,641
19290405,-0.007356,-0.003920,61701993.90,641
19290406,0.001352,0.001115,61337973.40,639
19290408,-0.009243,-0.005098,61303292.60,637
19290409,-0.008846,-0.013734,61123628.30,641
19290410,0.004956,0.002687,61459617.80,645
19290411,0.010696,0.009769,62252238.10,646
19290412,0.006114,0.009464,62879871.80,653
19290413,0.000001,0.002353,62608279.40,653
19290415,-0.005604,-0.001697,62323990.40,646
19290416,0.000649,-0.001356,62271696.00,646
19290417,0.010084,0.007812,62930592.90,650
19290418,0.004010,0.005083,63337798.10,654
19290419,-0.000382,-0.000467,63060103.10,654
19290420,0.002090,-0.001997,63206312.00,655
19290422,0.008744,0.005809,64051042.00,655
19290423,0.004593,0.003608,64099443.40,655
19290424,-0.002513,-0.001208,64180666.20,654
19290425,-0.005871,-0.006390,64079723.90,649
19290426,-0.000720,-0.002198,63891071.40,656
19290427,0.005577,0.006857,64440482.70,663
19290429,-0.005120,-0.004763,63796028.70,660
19290430,0.016551,0.012028,65326754.10,660
19290501,0.001561,0.002623,65572851.80,662
19290502,0.001777,0.002967,65599777.10,660
19290503,0.007686,0.005238,66210566.40,658
19290504,0.003235,0.001057,66493424.50,657
19290506,-0.005328,-0.005955,66114698.90,659
19290507,-0.006598,-0.003209,65902731.60,662
19290508,0.001230,0.000773,65040920.60,655
19290509,-0.005642,-0.005859,65527798.00,654
19290510,0.011816,0.008809,66786467.60,666
19290511,-0.003090,-0.000168,66620039.80,665
19290513,-0.021362,-0.020521,65185102.10,664
19290514,0.009017,0.002113,65728745.10,662
19290515,-0.003136,-0.001562,65563039.90,664
19290516,0.001228,-0.002042,65573291.50,663
19290517,0.004982,0.006433,65339611.30,663
19290518,-0.001630,-0.003087,65712790.40,664
19290520,-0.019577,-0.012128,64274139.90,666
19290521,0.000820,-0.009753,64449584.50,668
19290522,-0.031723,-0.027632,62445881.80,663
19290523,0.015584,0.004819,63206489.10,660
19290524,-0.004595,0.001708,62767762.90,664
19290525,-0.003587,-0.005084,62652262.20,664
19290527,-0.032055,-0.034645,60715754.20,666
19290528,0.011319,0.000168,61747224.80,668
19290529,0.001251,0.002001,61820026.90,673
19290531,0.005960,0.000253,62300380.60,669
19290601,0.006239,0.009092,62702883.20,669
19290603,0.012999,0.014524,63471851.90,669
19290604,0.014215,0.015008,64410776.90,670
19290605,-0.002690,-0.000625,63857302.60,671
19290606,0.002763,0.003779,64425612.20,668
19290607,-0.004461,-0.004552,64109249.10,663
19290608,-0.003296,-0.002133,63390964.10,660
19290610,-0.005097,-0.004961,63684362.90,665
19290611,0.004182,0.001236,63719739.90,671
19290612,0.000241,0.001299,63976897.10,673
